Event_ID,Timestamp,Vehicle_Type,Speed_kmh,Latitude,Longitude,Event_Type,Severity,Traffic_Density
324,2024-06-26 02:18:46,Truck,50,51.149273,71.424734,Normal,Low,78.12
325,2024-06-26 02:38:44,Bus,80,51.172213,71.483608,Normal,Low,87.03
326,2024-06-26 02:50:38,Bicycle,26,51.137716,71.506886,Normal,Low,86.13
327,2024-06-26 03:20:35,Bicycle,51,51.150739,71.532415,Normal,Low,84.91
328,2024-06-26 03:33:18,Motorcycle,17,51.133081,71.4362,Normal,Low,75.87
329,2024-06-26 03:38:43,Car,70,51.155754,71.482683,Normal,Low,82.54
330,2024-06-26 03:41:20,Bus,109,51.168391,71.394448,Normal,Low,75.87
331,2024-06-26 03:45:18,Motorcycle,108,51.16441,71.468569,Normal,Low,81.63
332,2024-06-26 04:06:09,Car,15,51.16184,71.410188,Normal,Low,72.08
333,2024-06-26 04:09:08,Truck,68,51.110529,71.490674,Normal,Low,78.31
334,2024-06-26 04:21:15,Motorcycle,69,51.152529,71.413206,Normal,Low,73.82
335,2024-06-26 04:44:16,Truck,14,51.085404,71.408804,Normal,Low,75.34
336,2024-06-26 04:57:09,Bus,25,51.150148,71.344409,Normal,Low,71.3
337,2024-06-26 05:03:02,Truck,113,51.20366,71.456448,Normal,Low,67.19
338,2024-06-26 05:17:27,Bicycle,25,51.107296,71.460047,Normal,Low,65.67
339,2024-06-26 06:05:32,Motorcycle,64,51.159098,71.502069,Accident,High,120.37
340,2024-06-26 06:41:00,Truck,36,51.167154,71.426794,Normal,Low,59.75
341,2024-06-26 08:04:14,Motorcycle,85,51.126076,71.478705,Normal,Low,54.11
342,2024-06-26 08:06:19,Bus,17,51.151721,71.541989,Normal,Low,54.14
343,2024-06-26 08:09:43,Motorcycle,31,51.171092,71.441188,Normal,Low,56.67
344,2024-06-26 08:10:12,Truck,52,51.196534,71.340149,Normal,Low,57.46
345,2024-06-26 08:10:31,Truck,42,51.133587,71.43911,Normal,Low,53.95
346,2024-06-26 08:17:53,Bus,106,51.139249,71.426764,Normal,Low,59.82
347,2024-06-26 08:21:25,Car,40,51.113668,71.433531,Normal,Low,57.74
348,2024-06-26 08:27:15,Motorcycle,3,51.176973,71.474404,Normal,Low,58.36
349,2024-06-26 08:32:12,Bicycle,24,51.132916,71.479881,Normal,Low,62.54
350,2024-06-26 08:40:14,Bicycle,62,51.162804,71.482451,Normal,Low,54.49
351,2024-06-26 08:50:06,Bus,105,51.129803,71.456594,Normal,Low,62.96
352,2024-06-26 09:02:30,Motorcycle,119,51.138756,71.395223,Normal,Low,55.66
353,2024-06-26 09:06:43,Motorcycle,92,51.136709,71.414139,Normal,Low,62.29
354,2024-06-26 09:10:34,Truck,31,51.128763,71.360553,Normal,Low,59.86
355,2024-06-26 09:17:13,Motorcycle,42,51.182782,71.456197,Normal,Low,57.08
356,2024-06-26 09:19:20,Truck,64,51.176347,71.416891,Normal,Low,60.98
357,2024-06-26 09:20:31,Bicycle,69,51.159279,71.464114,Normal,Low,65.89
358,2024-06-26 09:22:43,Car,23,51.146844,71.459607,Normal,Low,60.36
359,2024-06-26 09:23:12,Bicycle,119,51.091739,71.449892,Normal,Low,58.06
360,2024-06-26 09:29:25,Bus,90,51.190016,71.410994,Normal,Low,61.28
361,2024-06-26 09:42:28,Car,63,51.158144,71.444064,Normal,Low,59.0
362,2024-06-26 09:55:42,Bus,2,51.167582,71.406723,Normal,Low,58.97
363,2024-06-26 10:26:16,Bus,29,51.127243,71.490579,Normal,Low,67.51
364,2024-06-26 10:59:15,Truck,4,51.126932,71.499419,Normal,Low,64.64
365,2024-06-26 11:25:10,Motorcycle,106,51.144212,71.429083,Sudden De-celeration,High,79.68
366,2024-06-26 12:28:29,Car,73,51.126506,71.486314,Normal,Low,70.02
367,2024-06-26 12:54:18,Motorcycle,63,51.143268,71.385982,Normal,Low,64.37
368,2024-06-26 13:23:52,Bicycle,20,51.155762,71.411999,Normal,Low,62.33
369,2024-06-26 13:29:27,Bus,78,51.143723,71.514449,Normal,Low,60.36
370,2024-06-26 13:31:40,Bus,22,51.199316,71.354608,Normal,Low,56.64
371,2024-06-26 13:35:51,Car,5,51.13274,71.474716,Normal,Low,58.66
372,2024-06-26 14:06:49,Motorcycle,56,51.214788,71.395489,Accident,High,78.15
373,2024-06-26 14:20:14,Truck,11,51.152206,71.428641,Normal,Low,46.95
374,2024-06-26 14:38:41,Car,99,51.151185,71.544258,Normal,Low,48.68
375,2024-06-26 15:01:58,Bicycle,17,51.158814,71.429127,Congestion,High,92.36
376,2024-06-26 15:05:12,Bus,72,51.176902,71.421629,Normal,Low,42.74
377,2024-06-26 15:06:12,Bus,15,51.124259,71.523852,Normal,Low,38.67
378,2024-06-26 15:13:33,Car,18,51.100869,71.395054,Normal,Low,31.54
379,2024-06-26 16:00:27,Bus,27,51.169387,71.443777,Normal,Low,21.01
380,2024-06-26 16:15:35,Truck,27,51.099411,71.452389,Normal,Low,19.12
381,2024-06-26 16:15:36,Bus,90,51.196214,71.464499,Congestion,Medium,72.23
382,2024-06-26 16:43:48,Truck,29,51.132645,71.584593,Normal,Low,18.39
383,2024-06-26 16:45:30,Bus,69,51.119734,71.500298,Normal,Low,12.13
384,2024-06-26 17:03:56,Motorcycle,71,51.149696,71.450977,Normal,Low,15.66
385,2024-06-26 17:05:06,Car,114,51.155351,71.48374,Normal,Low,7.88
386,2024-06-26 17:07:28,Bicycle,10,51.213873,71.510667,Normal,Low,12.9
387,2024-06-26 17:21:14,Car,25,51.08802,71.473375,Accident,Medium,65.9
388,2024-06-26 17:22:54,Motorcycle,29,51.189315,71.420828,Normal,Low,9.18
389,2024-06-26 17:26:56,Car,59,51.177808,71.434306,Normal,Low,7.4
390,2024-06-26 17:28:48,Truck,47,51.099284,71.452429,Congestion,Medium,63.31
391,2024-06-26 17:35:05,Motorcycle,82,51.131588,71.425179,Normal,Low,8.82
392,2024-06-26 17:36:57,Motorcycle,55,51.126121,71.427263,Congestion,High,100.01
393,2024-06-26 17:40:25,Motorcycle,16,51.181012,71.462158,Normal,Low,9.44
394,2024-06-26 17:41:44,Bus,118,51.152679,71.480397,Normal,Low,4.38
395,2024-06-26 17:48:05,Truck,48,51.201383,71.386607,Normal,Low,2.45
396,2024-06-26 17:59:44,Truck,60,51.119413,71.472771,Normal,Low,1.68
397,2024-06-26 18:15:12,Bus,115,51.154464,71.508459,Normal,Low,8.44
398,2024-06-26 18:17:23,Car,107,51.078255,71.428899,Normal,Low,3.65
399,2024-06-26 18:25:15,Bicycle,17,51.165088,71.440475,Normal,Low,0.35
400,2024-06-26 18:33:40,Truck,118,51.156196,71.478014,Accident,Low,26.29
401,2024-06-26 18:39:16,Bicycle,29,51.119131,71.392683,Normal,Low,6.07
402,2024-06-26 18:40:02,Motorcycle,62,51.192819,71.36626,Normal,Low,0.15
403,2024-06-26 18:48:19,Truck,1,51.122658,71.504406,Normal,Low,8.38
404,2024-06-26 19:19:07,Truck,17,51.17832,71.370362,Normal,Low,0.42
405,2024-06-26 19:40:27,Truck,52,51.142198,71.462949,Normal,Low,0.2
406,2024-06-26 20:23:22,Car,85,51.088635,71.448537,Normal,Low,9.64
407,2024-06-26 20:29:25,Truck,119,51.202953,71.384561,Normal,Low,14.23
408,2024-06-26 20:59:43,Truck,62,51.135456,71.422108,Normal,Low,16.01
409,2024-06-26 22:26:38,Truck,89,51.146788,71.418883,Normal,Low,38.13
410,2024-06-26 22:38:01,Bus,59,51.164826,71.506445,Normal,Low,40.15
411,2024-06-26 23:04:38,Motorcycle,80,51.100859,71.421486,Normal,Low,54.69
412,2024-06-27 00:06:16,Motorcycle,69,51.124283,71.471447,Normal,Low,69.48
413,2024-06-27 00:20:52,Bus,72,51.151273,71.444833,Normal,Low,70.55
414,2024-06-27 01:31:39,Car,39,51.129249,71.460105,Normal,Low,81.94
415,2024-06-27 02:19:48,Motorcycle,25,51.154691,71.493392,Sudden De-celeration,High,107.73
416,2024-06-27 02:21:35,Bus,15,51.117198,71.5361,Sudden De-celeration,High,111.3
417,2024-06-27 02:25:49,Truck,120,51.090491,71.439383,Normal,Low,80.35
418,2024-06-27 02:34:04,Car,95,51.124202,71.486566,Normal,Low,81.43
419,2024-06-27 03:46:06,Car,50,51.143782,71.48166,Normal,Low,75.19
420,2024-06-27 03:48:09,Bus,2,51.18829,71.346005,Normal,Low,75.9
421,2024-06-27 04:39:45,Car,36,51.103953,71.454802,Normal,Low,69.4
422,2024-06-27 05:01:49,Bicycle,96,51.226456,71.386572,Normal,Low,66.53
423,2024-06-27 05:47:52,Car,18,51.129895,71.456006,Normal,Low,68.59
424,2024-06-27 06:37:29,Motorcycle,85,51.163017,71.408358,Normal,Low,60.95
425,2024-06-27 07:02:28,Bus,114,51.14273,71.572915,Normal,Low,54.49
426,2024-06-27 07:27:14,Bus,30,51.174612,71.48044,Normal,Low,57.73
427,2024-06-27 07:35:17,Motorcycle,1,51.151058,71.544797,Normal,Low,56.39
428,2024-06-27 08:12:32,Bicycle,4,51.159314,71.441045,Normal,Low,63.06
429,2024-06-27 08:16:24,Motorcycle,101,51.120184,71.464234,Normal,Low,60.79
430,2024-06-27 08:33:23,Truck,87,51.095749,71.450189,Normal,Low,64.14
431,2024-06-27 08:41:27,Bus,104,51.127151,71.47459,Normal,Low,54.95
432,2024-06-27 08:48:04,Bus,62,51.143422,71.496909,Normal,Low,62.5
433,2024-06-27 08:50:04,Motorcycle,86,51.146895,71.419953,Normal,Low,60.6
434,2024-06-27 08:59:17,Car,82,51.136059,71.551432,Normal,Low,61.35
435,2024-06-27 09:08:49,Truck,13,51.152241,71.435786,Normal,Low,62.69
436,2024-06-27 09:11:22,Bicycle,5,51.147866,71.447651,Normal,Low,61.45
437,2024-06-27 09:26:17,Motorcycle,116,51.155062,71.412209,Normal,Low,58.37
438,2024-06-27 09:32:53,Motorcycle,58,51.153365,71.467168,Normal,Low,61.18
439,2024-06-27 09:43:49,Bus,69,51.161135,71.516326,Normal,Low,61.53
440,2024-06-27 09:58:02,Car,93,51.118093,71.435108,Normal,Low,65.68
441,2024-06-27 10:20:01,Bus,24,51.093998,71.446318,Normal,Low,68.7
442,2024-06-27 10:54:52,Truck,30,51.195217,71.402829,Normal,Low,68.69
443,2024-06-27 11:25:05,Bus,13,51.145622,71.425816,Normal,Low,71.52
444,2024-06-27 11:29:35,Truck,38,51.159291,71.348319,Normal,Low,66.32
445,2024-06-27 12:19:44,Truck,98,51.090519,71.42525,Normal,Low,69.97
446,2024-06-27 12:29:32,Bicycle,16,51.148922,71.357397,Normal,Low,63.11
447,2024-06-27 12:56:44,Truck,39,51.119821,71.451279,Normal,Low,57.93
448,2024-06-27 13:11:42,Motorcycle,86,51.119865,71.500072,Normal,Low,64.42
449,2024-06-27 14:18:52,Bicycle,15,51.110702,71.53497,Normal,Low,45.73
450,2024-06-27 14:34:56,Car,103,51.163876,71.45971,Normal,Low,44.95
451,2024-06-27 15:01:18,Truck,22,51.169904,71.493401,Normal,Low,36.55
452,2024-06-27 16:15:42,Truck,80,51.147948,71.422723,Normal,Low,22.42
453,2024-06-27 16:24:28,Car,31,51.148664,71.483271,Normal,Low,20.33
454,2024-06-27 17:39:08,Motorcycle,38,51.151439,71.468663,Normal,Low,7.26
455,2024-06-27 17:56:01,Bicycle,19,51.130136,71.403971,Normal,Low,0.83
456,2024-06-27 18:06:26,Bicycle,17,51.184174,71.363496,Normal,Low,9.48
457,2024-06-27 18:15:30,Motorcycle,102,51.113317,71.431972,Normal,Low,0.31
458,2024-06-27 18:18:06,Truck,115,51.2318,71.374678,Normal,Low,0.41
459,2024-06-27 18:18:50,Truck,32,51.217124,71.391556,Normal,Low,4.98
460,2024-06-27 18:21:14,Bicycle,26,51.151911,71.510963,Normal,Low,0.89
461,2024-06-27 18:29:47,Motorcycle,64,51.16761,71.444332,Sudden De-celeration,Low,34.12
462,2024-06-27 18:30:20,Bicycle,71,51.137313,71.42712,Sudden De-celeration,Medium,40.12
463,2024-06-27 18:50:29,Bus,63,51.162272,71.463478,Normal,Low,8.09
464,2024-06-27 18:51:09,Car,94,51.161945,71.469152,Normal,Low,0.0
465,2024-06-27 20:05:52,Car,51,51.193444,71.388446,Congestion,Medium,59.95
466,2024-06-27 20:28:00,Bicycle,23,51.148966,71.422587,Normal,Low,6.45
467,2024-06-27 20:35:19,Bicycle,113,51.153832,71.431069,Normal,Low,13.27
468,2024-06-27 20:41:18,Car,41,51.180815,71.439958,Normal,Low,14.78
469,2024-06-27 20:43:15,Bus,15,51.130614,71.38271,Normal,Low,12.52
470,2024-06-27 21:09:22,Motorcycle,28,51.132016,71.42162,Sudden De-celeration,Low,34.75
471,2024-06-27 22:54:46,Motorcycle,43,51.120731,71.474062,Normal,Low,54.37
472,2024-06-27 23:58:35,Motorcycle,21,51.158505,71.411165,Normal,Low,71.46
473,2024-06-28 00:03:22,Motorcycle,86,51.165581,71.454347,Normal,Low,68.09
474,2024-06-28 01:48:10,Truck,40,51.123426,71.426652,Normal,Low,84.03
475,2024-06-28 02:25:21,Bus,36,51.160003,71.471229,Normal,Low,79.35
476,2024-06-28 03:05:37,Bus,5,51.111616,71.463832,Normal,Low,85.46
477,2024-06-28 03:47:51,Car,69,51.134917,71.425293,Normal,Low,78.59
478,2024-06-28 04:33:52,Truck,45,51.156986,71.429604,Normal,Low,76.36
479,2024-06-28 04:49:55,Truck,16,51.2463,71.378877,Normal,Low,69.82
480,2024-06-28 06:06:19,Bus,34,51.135505,71.518464,Normal,Low,62.4
481,2024-06-28 06:13:15,Bicycle,16,51.137658,71.53179,Normal,Low,57.06
482,2024-06-28 06:21:03,Car,80,51.131446,71.390649,Normal,Low,61.44
483,2024-06-28 06:23:21,Bicycle,105,51.125811,71.514665,Accident,High,112.24
484,2024-06-28 06:51:50,Truck,22,51.175396,71.399168,Normal,Low,62.23
485,2024-06-28 07:00:18,Truck,63,51.234299,71.383215,Normal,Low,54.11
486,2024-06-28 07:28:16,Car,79,51.151948,71.440335,Normal,Low,55.35
487,2024-06-28 07:50:41,Car,111,51.15282,71.437062,Normal,Low,57.05
488,2024-06-28 08:01:01,Car,59,51.197889,71.394872,Normal,Low,56.49
489,2024-06-28 08:18:02,Bicycle,61,51.174381,71.354682,Normal,Low,61.17
490,2024-06-28 08:22:47,Motorcycle,83,51.135877,71.54738,Normal,Low,63.62
491,2024-06-28 08:23:11,Truck,62,51.111916,71.518805,Normal,Low,62.99
492,2024-06-28 08:42:35,Bus,73,51.1437,71.474196,Normal,Low,58.46
493,2024-06-28 08:45:48,Truck,58,51.12916,71.413653,Normal,Low,63.85
494,2024-06-28 08:50:47,Truck,106,51.136302,71.557372,Normal,Low,61.24
495,2024-06-28 09:01:05,Bus,17,51.127612,71.492476,Normal,Low,63.67
496,2024-06-28 09:01:36,Motorcycle,26,51.119464,71.473561,Normal,Low,56.42
497,2024-06-28 09:01:39,Bicycle,75,51.159266,71.440625,Normal,Low,60.4
498,2024-06-28 09:04:50,Bus,71,51.135587,71.499313,Normal,Low,65.35
499,2024-06-28 09:07:19,Car,82,51.159197,71.440027,Normal,Low,63.34
500,2024-06-28 09:10:51,Car,44,51.175325,71.43759,Normal,Low,59.96
501,2024-06-28 09:27:45,Car,84,51.135238,71.48457,Sudden De-celeration,High,88.3
502,2024-06-28 09:29:23,Motorcycle,63,51.119687,71.457704,Normal,Low,58.42
503,2024-06-28 09:35:35,Bicycle,42,51.17031,71.426081,Normal,Low,67.39
504,2024-06-28 09:41:57,Bicycle,111,51.151586,71.457496,Normal,Low,62.92
505,2024-06-28 09:49:18,Car,106,51.140311,71.523131,Normal,Low,63.95
506,2024-06-28 09:52:08,Bus,55,51.081938,71.388271,Normal,Low,62.3
507,2024-06-28 09:55:09,Bus,11,51.171144,71.481216,Normal,Low,58.91
508,2024-06-28 10:03:11,Truck,77,51.180625,71.377049,Normal,Low,63.96
509,2024-06-28 10:07:42,Bus,84,51.138584,71.434237,Normal,Low,59.71
510,2024-06-28 11:23:06,Motorcycle,14,51.160936,71.468139,Normal,Low,64.09
511,2024-06-28 12:07:55,Car,14,51.117679,71.466523,Normal,Low,70.81
512,2024-06-28 13:23:09,Motorcycle,6,51.187963,71.502465,Normal,Low,55.01
513,2024-06-28 13:55:28,Truck,3,51.158174,71.461746,Normal,Low,57.62
514,2024-06-28 13:57:23,Car,107,51.146026,71.406133,Normal,Low,52.62
515,2024-06-28 14:01:05,Car,77,51.164837,71.443132,Normal,Low,53.46
516,2024-06-28 14:08:18,Motorcycle,7,51.20004,71.335234,Congestion,High,109.92
517,2024-06-28 14:41:33,Bus,15,51.146559,71.484615,Normal,Low,45.57
518,2024-06-28 14:47:01,Truck,30,51.172305,71.406211,Normal,Low,46.83
519,2024-06-28 14:47:20,Motorcycle,0,51.167565,71.445135,Normal,Low,39.85
520,2024-06-28 14:49:15,Car,55,51.145203,71.495678,Normal,Low,43.5
521,2024-06-28 15:11:18,Motorcycle,45,51.164249,71.3747,Normal,Low,34.6
522,2024-06-28 15:22:38,Bus,79,51.144485,71.428946,Normal,Low,37.48
523,2024-06-28 15:28:32,Bus,85,51.165843,71.41403,Normal,Low,33.53
524,2024-06-28 15:50:50,Bicycle,54,51.114682,71.529496,Congestion,High,122.67
525,2024-06-28 16:08:00,Bicycle,26,51.129966,71.404175,Normal,Low,20.61
526,2024-06-28 16:31:44,Bicycle,15,51.19797,71.360167,Normal,Low,15.67
527,2024-06-28 16:40:35,Motorcycle,92,51.130377,71.439673,Normal,Low,16.18
528,2024-06-28 16:41:32,Truck,77,51.165677,71.427199,Normal,Low,11.36
529,2024-06-28 17:00:52,Bicycle,70,51.156858,71.457946,Normal,Low,11.86
530,2024-06-28 17:02:00,Motorcycle,68,51.165412,71.409143,Normal,Low,9.02
531,2024-06-28 17:03:28,Bus,46,51.140845,71.463691,Normal,Low,8.71
532,2024-06-28 17:06:42,Truck,74,51.107995,71.526686,Normal,Low,10.46
533,2024-06-28 17:12:46,Bus,114,51.171719,71.481535,Normal,Low,9.76
534,2024-06-28 17:14:05,Truck,60,51.160667,71.428585,Normal,Low,6.52
535,2024-06-28 17:17:52,Motorcycle,11,51.122042,71.467974,Normal,Low,6.45
536,2024-06-28 17:30:11,Bus,96,51.144498,71.42946,Normal,Low,5.68
537,2024-06-28 17:32:35,Car,90,51.130642,71.4406,Normal,Low,8.04
538,2024-06-28 17:33:11,Truck,29,51.156371,71.434654,Normal,Low,6.39
539,2024-06-28 17:48:39,Truck,27,51.165713,71.444927,Normal,Low,4.64
540,2024-06-28 17:50:31,Truck,44,51.140364,71.524423,Normal,Low,3.03
541,2024-06-28 17:50:47,Motorcycle,13,51.145713,71.425635,Normal,Low,6.95
542,2024-06-28 18:05:12,Car,47,51.175389,71.477876,Normal,Low,4.64
543,2024-06-28 18:08:00,Car,73,51.166146,71.427258,Normal,Low,9.62
544,2024-06-28 18:25:57,Bicycle,109,51.182226,71.457921,Normal,Low,7.17
545,2024-06-28 18:32:22,Car,90,51.159765,71.471899,Normal,Low,1.68
546,2024-06-28 18:34:18,Truck,102,51.096293,71.450989,Normal,Low,4.35
547,2024-06-28 18:46:09,Truck,47,51.165787,71.414047,Normal,Low,0.99
548,2024-06-28 18:52:29,Motorcycle,39,51.12328,71.598796,Normal,Low,5.31
549,2024-06-28 19:18:28,Truck,103,51.134712,71.523708,Normal,Low,2.76
550,2024-06-28 19:21:32,Motorcycle,11,51.178775,71.384266,Normal,Low,5.47
551,2024-06-28 20:24:06,Bicycle,64,51.090252,71.425157,Normal,Low,13.09
552,2024-06-28 20:59:33,Bus,80,51.238709,71.56397,Normal,Low,19.92
553,2024-06-28 21:01:48,Truck,76,51.147069,71.36723,Sudden De-celeration,Low,39.69
554,2024-06-28 21:19:06,Truck,56,51.142413,71.426042,Normal,Low,23.91
555,2024-06-28 21:25:34,Bus,37,51.191843,71.439029,Normal,Low,21.39
556,2024-06-28 21:36:59,Bus,116,51.136577,71.436843,Congestion,High,92.51
557,2024-06-28 21:40:32,Bicycle,77,51.11229,71.464421,Normal,Low,32.01
558,2024-06-28 22:10:38,Truck,19,51.152421,71.533382,Normal,Low,33.44
559,2024-06-28 23:43:52,Bus,18,51.125849,71.486324,Normal,Low,61.8
560,2024-06-28 23:47:07,Motorcycle,15,51.168456,71.401151,Normal,Low,60.25
561,2024-06-29 00:21:44,Truck,71,51.124087,71.41274,Normal,Low,74.96
562,2024-06-29 00:26:08,Truck,45,51.152157,71.540258,Normal,Low,75.61
563,2024-06-29 00:28:27,Motorcycle,9,51.185781,71.447835,Normal,Low,77.07
564,2024-06-29 00:53:46,Bicycle,1,51.149578,71.42516,Normal,Low,73.97
565,2024-06-29 01:21:30,Bus,0,51.144676,71.473387,Normal,Low,76.53
566,2024-06-29 01:42:30,Motorcycle,18,51.13231,71.473319,Normal,Low,85.12
567,2024-06-29 01:52:57,Car,70,51.089279,71.440954,Normal,Low,85.89
568,2024-06-29 02:14:08,Bicycle,1,51.164832,71.422209,Normal,Low,82.82
569,2024-06-29 02:38:25,Bicycle,105,51.104539,71.452713,Normal,Low,83.62
570,2024-06-29 02:52:50,Bicycle,120,51.130774,71.450421,Normal,Low,83.78
571,2024-06-29 02:52:54,Bicycle,92,51.130245,71.510294,Normal,Low,78.32
572,2024-06-29 03:04:52,Car,46,51.172971,71.504909,Normal,Low,77.41
573,2024-06-29 03:23:55,Bicycle,57,51.132458,71.518197,Normal,Low,80.17
574,2024-06-29 03:41:04,Truck,12,51.118552,71.396176,Congestion,High,153.61
575,2024-06-29 03:50:35,Truck,74,51.129614,71.406111,Normal,Low,78.28
576,2024-06-29 03:50:52,Car,49,51.201186,71.482983,Normal,Low,82.72
577,2024-06-29 03:53:03,Car,40,51.135273,71.566755,Normal,Low,81.93
578,2024-06-29 04:08:26,Bicycle,5,51.144706,71.451791,Normal,Low,73.35
579,2024-06-29 04:57:35,Motorcycle,26,51.145207,71.387438,Normal,Low,72.12
580,2024-06-29 06:03:02,Bus,34,51.145791,71.425483,Normal,Low,58.47
581,2024-06-29 06:08:17,Bus,92,51.21273,71.508454,Normal,Low,63.92
582,2024-06-29 06:09:28,Bicycle,104,51.119455,71.502756,Normal,Low,64.27
583,2024-06-29 06:27:07,Motorcycle,1,51.107646,71.447062,Normal,Low,63.87
584,2024-06-29 07:47:29,Bus,100,51.091591,71.425439,Normal,Low,61.42
585,2024-06-29 08:16:23,Bus,80,51.094081,71.481623,Normal,Low,63.38
586,2024-06-29 08:32:30,Bicycle,25,51.127172,71.574428,Normal,Low,59.37
587,2024-06-29 08:33:39,Motorcycle,66,51.155605,71.412047,Normal,Low,56.07
588,2024-06-29 08:34:32,Truck,74,51.158694,71.499241,Accident,High,100.6
589,2024-06-29 08:54:50,Bus,17,51.205384,71.378518,Normal,Low,62.39
590,2024-06-29 08:57:12,Motorcycle,54,51.152723,71.417278,Normal,Low,60.31
591,2024-06-29 09:05:24,Truck,119,51.136763,71.428277,Normal,Low,64.54
592,2024-06-29 09:08:46,Bus,110,51.134042,71.407487,Normal,Low,58.44
593,2024-06-29 09:14:08,Car,108,51.111126,71.414152,Normal,Low,59.32
594,2024-06-29 09:14:39,Car,86,51.159883,71.429002,Normal,Low,62.22
595,2024-06-29 09:18:44,Bicycle,49,51.158274,71.411248,Normal,Low,65.62
596,2024-06-29 09:20:25,Bicycle,97,51.176235,71.414502,Normal,Low,57.5
597,2024-06-29 09:24:12,Bus,48,51.168896,71.496099,Normal,Low,65.54
598,2024-06-29 09:26:06,Bus,38,51.187979,71.447731,Normal,Low,61.28
599,2024-06-29 09:40:37,Truck,101,51.151926,71.441212,Normal,Low,62.79
600,2024-06-29 09:45:08,Car,57,51.154589,71.452472,Normal,Low,59.91
601,2024-06-29 09:56:05,Truck,87,51.16813,71.425939,Normal,Low,64.62
602,2024-06-29 10:18:00,Car,81,51.143268,71.495327,Congestion,High,129.96
603,2024-06-29 10:32:40,Car,16,51.130342,71.363986,Normal,Low,65.67
604,2024-06-29 10:45:07,Bicycle,113,51.157922,71.460691,Normal,Low,64.1
605,2024-06-29 10:59:27,Bus,56,51.116273,71.497534,Normal,Low,65.03
606,2024-06-29 11:04:17,Car,24,51.175344,71.41886,Normal,Low,62.48
607,2024-06-29 11:21:02,Truck,12,51.143143,71.489232,Normal,Low,71.4
608,2024-06-29 11:33:07,Bus,19,51.150802,71.444406,Normal,Low,65.27
609,2024-06-29 12:22:47,Motorcycle,42,51.134134,71.493661,Normal,Low,68.15
610,2024-06-29 13:29:11,Car,64,51.083189,71.431967,Normal,Low,59.42
611,2024-06-29 13:58:29,Truck,101,51.12834,71.504374,Normal,Low,54.29
612,2024-06-29 14:28:20,Motorcycle,115,51.102857,71.407362,Normal,Low,51.29
613,2024-06-29 14:37:19,Bicycle,89,51.166015,71.447325,Normal,Low,43.84
614,2024-06-29 14:49:45,Bicycle,117,51.144237,71.473672,Normal,Low,38.15
615,2024-06-29 15:17:24,Car,5,51.181164,71.355419,Normal,Low,31.18
616,2024-06-29 15:22:25,Bicycle,27,51.155877,71.346946,Normal,Low,30.33
617,2024-06-29 15:34:20,Bicycle,30,51.166262,71.408897,Normal,Low,35.8
618,2024-06-29 16:34:33,Motorcycle,12,51.122522,71.432626,Normal,Low,20.02
619,2024-06-29 17:07:07,Truck,25,51.13212,71.364606,Accident,Medium,50.65
620,2024-06-29 17:07:44,Car,82,51.121413,71.489607,Normal,Low,13.94
621,2024-06-29 17:11:34,Car,117,51.124413,71.420449,Normal,Low,10.72
622,2024-06-29 17:17:50,Car,52,51.140638,71.522276,Normal,Low,6.33
623,2024-06-29 17:18:13,Truck,64,51.087732,71.434735,Sudden De-celeration,Medium,41.87
624,2024-06-29 17:22:17,Car,100,51.095314,71.428008,Normal,Low,7.56
625,2024-06-29 17:23:26,Bus,70,51.162487,71.401468,Normal,Low,4.14
626,2024-06-29 17:31:04,Car,43,51.100219,71.428192,Normal,Low,2.73
627,2024-06-29 17:41:53,Motorcycle,102,51.11602,71.524713,Normal,Low,5.4
628,2024-06-29 17:43:04,Car,24,51.144398,71.411306,Normal,Low,4.19
629,2024-06-29 17:44:13,Bicycle,70,51.209655,71.385569,Normal,Low,1.62
630,2024-06-29 17:48:04,Motorcycle,112,51.16806,71.385458,Normal,Low,7.69
631,2024-06-29 17:48:48,Truck,42,51.094452,71.43493,Normal,Low,4.42
632,2024-06-29 18:11:43,Bus,26,51.173072,71.437789,Sudden De-celeration,Low,17.69
633,2024-06-29 18:22:15,Motorcycle,30,51.190945,71.408105,Normal,Low,0.89
634,2024-06-29 18:24:01,Bus,78,51.197105,71.456766,Normal,Low,3.7
635,2024-06-29 18:40:01,Bus,109,51.154316,71.485922,Accident,Low,27.2
